video_id,label,source,group_id,split
vid_006740_id47_id41_0006,1,CelebDF,celeb_id39,test
vid_002986_27_15__walking_and_outside_surprised__WZ4MLUAV,1,DFD,dfd_11,train
vid_005272_id29_id35_0005,1,CelebDF,celeb_id59,train
vid_002840_01_11__talking_against_wall__WIZ7GKOD,1,DFD,dfd_11,train
vid_004519_id37_id26_0006,1,CelebDF,celeb_id59,train
vid_001363_01_03__walking_and_outside_surprised__JZUXXFRB,1,DFD,dfd_11,train
vid_008789_id31_id3_0006,1,CelebDF,celeb_id59,train
vid_004549_id3_id2_0001,1,CelebDF,celeb_id59,train
vid_002228_15_03__hugging_happy__T5SHH2UL,1,DFD,dfd_11,train
vid_001908_18_04__exit_phone_room__6J3ZFEJQ,1,DFD,dfd_11,train
vid_003444_00255,0,CelebDF,yt_00255,train
vid_009650_id16_id26_0012,1,CelebDF,celeb_id59,train
vid_004036_id52_0000,0,CelebDF,celeb_id49,val
vid_009614_id28_id25_0005,1,CelebDF,celeb_id59,train
vid_004741_id54_id55_0005,1,CelebDF,celeb_id49,val
vid_005788_id2_id23_0005,1,CelebDF,celeb_id59,train
vid_000718_04_03__outside_talking_pan_laughing__T04P6ELC,1,DFD,dfd_11,train
vid_006299_id3_id31_0003,1,CelebDF,celeb_id59,train
vid_007925_id43_id39_0004,1,CelebDF,celeb_id39,test
vid_006195_id27_id25_0007,1,CelebDF,celeb_id59,train
vid_002406_20_21__walking_down_indoor_hall_disgust__ZCB5OMEW,1,DFD,dfd_11,train
vid_005680_id21_id26_0005,1,CelebDF,celeb_id59,train
vid_005396_id16_id9_0009,1,CelebDF,celeb_id59,train
vid_006129_id31_id17_0000,1,CelebDF,celeb_id59,train
vid_008835_id60_id61_0005,1,CelebDF,celeb_id59,train
vid_006604_id35_id37_0008,1,CelebDF,celeb_id59,train
vid_008764_id16_id35_0000,1,CelebDF,celeb_id59,train
vid_000598_01_20__hugging_happy__6UBMLXK3,1,DFD,dfd_11,train
vid_009400_id43_id41_0008,1,CelebDF,celeb_id39,test
vid_003953_id9_0000,0,CelebDF,celeb_id59,train
vid_001744_18_27__kitchen_pan__GRZ07XTD,1,DFD,dfd_11,train
vid_007800_id26_id37_0008,1,CelebDF,celeb_id59,train
vid_002351_13_14__walking_outside_cafe_disgusted__KMQ3AW6A,1,DFD,dfd_11,train
vid_006111_id16_id17_0005,1,CelebDF,celeb_id59,train
vid_008930_id28_id16_0002,1,CelebDF,celeb_id59,train
vid_006927_id45_id47_0000,1,CelebDF,celeb_id39,test
vid_007141_id56_id51_0007,1,CelebDF,celeb_id49,val
vid_005496_id20_id9_0009,1,CelebDF,celeb_id59,train
vid_002201_12_07__outside_talking_still_laughing__0VN0A2T3,1,DFD,dfd_11,train
vid_008976_id1_id26_0008,1,CelebDF,celeb_id59,train
vid_001284_20_26__outside_talking_pan_laughing__01OJA93K,1,DFD,dfd_11,train
vid_005573_id27_id23_0006,1,CelebDF,celeb_id59,train
vid_009222_id4_id37_0007,1,CelebDF,celeb_id59,train
vid_005882_id48_id39_0009,1,CelebDF,celeb_id39,test
vid_001171_15_18__walk_down_hall_angry__V5VHLCOW,1,DFD,dfd_11,train
vid_001211_07_12__secret_conversation__1MSOAVLL,1,DFD,dfd_11,train
vid_001835_03_15__outside_talking_still_laughing__DNUJD8M2,1,DFD,dfd_11,train
vid_000197_25_20__exit_phone_room__M86GQTHK,1,DFD,dfd_11,train
vid_004664_id42_id43_0000,1,CelebDF,celeb_id39,test
vid_005786_id23_id33_0006,1,CelebDF,celeb_id59,train
vid_009197_id25_id23_0000,1,CelebDF,celeb_id59,train
vid_003627_00194,0,CelebDF,yt_00194,train
vid_007422_id50_id55_0005,1,CelebDF,celeb_id49,val
vid_000047_21_25__talking_against_wall__NFBISHIN,1,DFD,dfd_11,train
vid_005372_id50_id57_0001,1,CelebDF,celeb_id49,val
vid_000223_18_02__secret_conversation__B95S4G6F,1,DFD,dfd_11,train
vid_000146_15_02__talking_against_wall__TSRK8QS4,1,DFD,dfd_11,train
vid_009766_id28_id37_0007,1,CelebDF,celeb_id59,train
vid_004562_id31_id21_0007,1,CelebDF,celeb_id59,train
vid_001069_25_20__talking_against_wall__CYKLS79C,1,DFD,dfd_11,train
vid_009671_id1_id0_0002,1,CelebDF,celeb_id59,train
vid_008062_id30_id21_0007,1,CelebDF,celeb_id59,train
vid_000337_15_14__walking_down_street_outside_angry__OMLZILK3,1,DFD,dfd_11,train
vid_004692_id60_id5_0004,1,CelebDF,celeb_id59,train
vid_004570_id20_id31_0008,1,CelebDF,celeb_id59,train
vid_000655_23_22__kitchen_still__X2ZN5Q31,1,DFD,dfd_10,val
vid_002084_07_09__outside_talking_still_laughing__N9CWME71,1,DFD,dfd_11,train
vid_006897_id41_id45_0001,1,CelebDF,celeb_id39,test
vid_004975_id21_id29_0007,1,CelebDF,celeb_id59,train
vid_001432_09_21__talking_against_wall__PF4WD2KJ,1,DFD,dfd_11,train
vid_003526_00167,0,CelebDF,yt_00167,train
vid_007150_id23_id16_0004,1,CelebDF,celeb_id59,train
vid_005996_id54_id53_0006,1,CelebDF,celeb_id49,val
vid_005324_id33_id30_0006,1,CelebDF,celeb_id59,train
vid_007198_id60_id61_0007,1,CelebDF,celeb_id59,train
vid_007877_id45_id48_0005,1,CelebDF,celeb_id39,test
vid_008257_id1_id23_0002,1,CelebDF,celeb_id59,train
vid_004844_id3_id6_0003,1,CelebDF,celeb_id59,train
vid_002715_26_06__podium_speech_happy__L5BVR5L9,1,DFD,dfd_11,train
vid_006199_id51_id57_0004,1,CelebDF,celeb_id49,val
vid_003312_06__walk_down_hall_angry,0,DFD,dfd_11,train
vid_005257_id60_id61_0002,1,CelebDF,celeb_id59,train
vid_004512_id41_id45_0006,1,CelebDF,celeb_id39,test
vid_002640_02_12__hugging_happy__9D2ZHEKW,1,DFD,dfd_11,train
vid_005399_id16_id1_0005,1,CelebDF,celeb_id59,train
vid_007441_id39_id45_0006,1,CelebDF,celeb_id39,test
vid_002270_19_24__kitchen_still__GNHYZ84G,1,DFD,dfd_10,val
vid_000874_08_17__walk_down_hall_angry__QOX5NWIJ,1,DFD,dfd_05,test
vid_003668_00216,0,CelebDF,yt_00216,train
vid_003242_13__hugging_happy,0,DFD,dfd_11,train
vid_005346_id2_id16_0001,1,CelebDF,celeb_id59,train
vid_009731_id7_id13_0002,1,CelebDF,celeb_id59,train
vid_005068_id1_id2_0009,1,CelebDF,celeb_id59,train
vid_001535_03_14__kitchen_pan__38OVCK3X,1,DFD,dfd_11,train
vid_008827_id16_id3_0012,1,CelebDF,celeb_id59,train
vid_002969_05_16__walking_outside_cafe_disgusted__053HPS1G,1,DFD,dfd_05,test
vid_004149_id43_0007,0,CelebDF,celeb_id39,test
vid_003798_id28_0005,0,CelebDF,celeb_id59,train
vid_008330_id23_id2_0001,1,CelebDF,celeb_id59,train
vid_009304_id20_id31_0001,1,CelebDF,celeb_id59,train
vid_008231_id16_id37_0000,1,CelebDF,celeb_id59,train
vid_002597_28_05__kitchen_pan__W3J028UG,1,DFD,dfd_05,test
vid_005604_id47_id41_0004,1,CelebDF,celeb_id39,test
vid_000729_01_11__meeting_serious__18HYCC8C,1,DFD,dfd_11,train
vid_004530_id1_id20_0001,1,CelebDF,celeb_id59,train
vid_007377_id51_id53_0005,1,CelebDF,celeb_id49,val
vid_001160_10_22__podium_speech_happy__EHARPYBT,1,DFD,dfd_10,val
vid_002776_05_16__kitchen_pan__94435UY3,1,DFD,dfd_05,test
vid_005301_id38_id35_0004,1,CelebDF,celeb_id59,train
vid_009815_id45_id48_0001,1,CelebDF,celeb_id39,test
vid_001306_15_07__outside_talking_still_laughing__8MEZ98NR,1,DFD,dfd_11,train
vid_007789_id28_id34_0002,1,CelebDF,celeb_id59,train
vid_007270_id41_id45_0004,1,CelebDF,celeb_id39,test
vid_008548_id35_id34_0007,1,CelebDF,celeb_id59,train
vid_009055_id16_id30_0005,1,CelebDF,celeb_id59,train
vid_001039_26_18__secret_conversation__UMEX6HWU,1,DFD,dfd_11,train
vid_003869_id45_0000,0,CelebDF,celeb_id39,test
vid_004516_id8_id9_0008,1,CelebDF,celeb_id59,train
vid_001244_02_13__outside_talking_still_laughing__2YSYT2N3,1,DFD,dfd_11,train
vid_006466_id6_id35_0005,1,CelebDF,celeb_id59,train
vid_009665_id37_id38_0000,1,CelebDF,celeb_id59,train
vid_007081_id49_id57_0008,1,CelebDF,celeb_id49,val
vid_003972_id22_0005,0,CelebDF,celeb_id59,train
vid_000962_25_21__talking_against_wall__NFBISHIN,1,DFD,dfd_11,train
vid_007080_id55_id58_0009,1,CelebDF,celeb_id49,val
vid_001702_14_21__kitchen_still__IRKML4J0,1,DFD,dfd_11,train
vid_009342_id26_id20_0000,1,CelebDF,celeb_id59,train
vid_009726_id21_id28_0008,1,CelebDF,celeb_id59,train
vid_000339_27_02__walk_down_hall_angry__78M8S6M6,1,DFD,dfd_11,train
vid_003273_08__kitchen_still,0,DFD,dfd_05,test
vid_009722_id47_id41_0005,1,CelebDF,celeb_id39,test
vid_006127_id21_id28_0009,1,CelebDF,celeb_id59,train
vid_003545_00037,0,CelebDF,yt_00037,train
vid_007456_id16_id26_0005,1,CelebDF,celeb_id59,train
vid_008803_id3_id30_0000,1,CelebDF,celeb_id59,train
vid_007748_id11_id7_0004,1,CelebDF,celeb_id59,train
vid_004704_id44_id42_0003,1,CelebDF,celeb_id39,test
vid_005189_id21_id29_0008,1,CelebDF,celeb_id59,train
vid_004800_id28_id9_0001,1,CelebDF,celeb_id59,train
vid_007873_id52_id53_0004,1,CelebDF,celeb_id49,val
vid_008666_id48_id43_0003,1,CelebDF,celeb_id39,test
vid_006678_id23_id26_0006,1,CelebDF,celeb_id59,train
vid_002424_21_06__walking_down_indoor_hall_disgust__058I9NIZ,1,DFD,dfd_11,train
vid_000519_27_01__meeting_serious__ZYCZ30C0,1,DFD,dfd_11,train
vid_006907_id20_id33_0003,1,CelebDF,celeb_id59,train
vid_001500_03_07__hugging_happy__IFSURI9X,1,DFD,dfd_11,train
vid_006371_id39_id43_0006,1,CelebDF,celeb_id39,test
vid_000251_12_01__kitchen_pan__TNI7KUZ6,1,DFD,dfd_11,train
vid_002902_12_07__walking_down_street_outside_angry__0VN0A2T3,1,DFD,dfd_11,train
vid_002018_06_11__outside_talking_still_laughing__C8C4FW99,1,DFD,dfd_11,train
vid_004551_id22_id20_0004,1,CelebDF,celeb_id59,train
vid_006023_id54_id49_0001,1,CelebDF,celeb_id49,val
vid_002962_03_01__meeting_serious__ISF9SP4G,1,DFD,dfd_11,train
vid_007838_id3_id23_0002,1,CelebDF,celeb_id59,train
vid_002119_28_08__outside_talking_pan_laughing__8BC35RFU,1,DFD,dfd_05,test
vid_006645_id0_id3_0002,1,CelebDF,celeb_id59,train
vid_009323_id48_id47_0005,1,CelebDF,celeb_id39,test
vid_009825_id32_id37_0008,1,CelebDF,celeb_id59,train
vid_006395_id30_id21_0003,1,CelebDF,celeb_id59,train
vid_007346_id31_id21_0008,1,CelebDF,celeb_id59,train
vid_008947_id21_id38_0008,1,CelebDF,celeb_id59,train
vid_002007_22_19__kitchen_still__VK6BF5NV,1,DFD,dfd_10,val
vid_006924_id3_id31_0009,1,CelebDF,celeb_id59,train
vid_007823_id31_id35_0001,1,CelebDF,celeb_id59,train
vid_004611_id17_id1_0006,1,CelebDF,celeb_id59,train
vid_002220_01_11__exit_phone_room__4OJNJLOO,1,DFD,dfd_11,train
vid_004268_id24_0005,0,CelebDF,celeb_id59,train
vid_003070_16__walking_outside_cafe_disgusted,0,DFD,dfd_05,test
vid_005016_id54_id52_0003,1,CelebDF,celeb_id49,val
vid_006770_id31_id34_0003,1,CelebDF,celeb_id59,train
vid_005792_id32_id29_0007,1,CelebDF,celeb_id59,train
vid_004278_id47_0005,0,CelebDF,celeb_id39,test
vid_008128_id35_id37_0009,1,CelebDF,celeb_id59,train
vid_002350_04_12__walking_down_street_outside_angry__B6YJ9IW1,1,DFD,dfd_11,train
vid_001725_14_01__kitchen_still__01YF7VQM,1,DFD,dfd_11,train
vid_003820_id52_0001,0,CelebDF,celeb_id49,val
vid_007536_id52_id50_0000,1,CelebDF,celeb_id49,val
vid_007157_id2_id4_0008,1,CelebDF,celeb_id59,train
vid_006853_id19_id22_0009,1,CelebDF,celeb_id59,train
vid_004042_id54_0009,0,CelebDF,celeb_id49,val
vid_009109_id2_id20_0001,1,CelebDF,celeb_id59,train
vid_002058_13_09__walking_outside_cafe_disgusted__21H6XSPE,1,DFD,dfd_11,train
vid_004400_id54_id56_0005,1,CelebDF,celeb_id49,val
vid_000008_21_14__outside_talking_still_laughing__N0WM4GSV,1,DFD,dfd_11,train
vid_007484_id31_id23_0007,1,CelebDF,celeb_id59,train
vid_004281_id48_0000,0,CelebDF,celeb_id39,test
vid_008984_id48_id46_0003,1,CelebDF,celeb_id39,test
vid_008265_id38_id29_0007,1,CelebDF,celeb_id59,train
vid_009340_id2_id17_0003,1,CelebDF,celeb_id59,train
vid_001978_06_26__kitchen_pan__L5BVR5L9,1,DFD,dfd_11,train
vid_003144_19__walk_down_hall_angry,0,DFD,dfd_10,val
vid_005103_id30_id6_0003,1,CelebDF,celeb_id59,train
vid_004894_id23_id16_0001,1,CelebDF,celeb_id59,train
vid_002287_14_01__walking_and_outside_surprised__01YF7VQM,1,DFD,dfd_11,train
vid_007297_id54_id51_0005,1,CelebDF,celeb_id49,val
vid_000075_12_15__hugging_happy__N0SRODQD,1,DFD,dfd_11,train
vid_008758_id38_id23_0006,1,CelebDF,celeb_id59,train
vid_002589_21_03__walking_down_street_outside_angry__YCSEBZO4,1,DFD,dfd_11,train
vid_009545_id20_id3_0007,1,CelebDF,celeb_id59,train
vid_007014_id0_id20_0006,1,CelebDF,celeb_id59,train
vid_003581_00159,0,CelebDF,yt_00159,train
vid_004965_id39_id44_0008,1,CelebDF,celeb_id39,test
vid_000045_07_21__exit_phone_room__K7KXUHMU,1,DFD,dfd_11,train
vid_005688_id16_id6_0004,1,CelebDF,celeb_id59,train
vid_008815_id30_id37_0001,1,CelebDF,celeb_id59,train
vid_007576_id20_id30_0001,1,CelebDF,celeb_id59,train
vid_004914_id17_id23_0000,1,CelebDF,celeb_id59,train
vid_003803_id21_0008,0,CelebDF,celeb_id59,train
vid_009553_id21_id1_0002,1,CelebDF,celeb_id59,train
vid_007668_id35_id33_0003,1,CelebDF,celeb_id59,train
vid_007216_id0_id17_0001,1,CelebDF,celeb_id59,train
vid_003185_08__outside_talking_pan_laughing,0,DFD,dfd_05,test
vid_008513_id43_id41_0009,1,CelebDF,celeb_id39,test
vid_009691_id44_id43_0003,1,CelebDF,celeb_id39,test
vid_002752_10_22__outside_talking_pan_laughing__G48B2EQ2,1,DFD,dfd_10,val
vid_007840_id40_id44_0005,1,CelebDF,celeb_id39,test
vid_008254_id16_id1_0001,1,CelebDF,celeb_id59,train
vid_009067_id33_id23_0006,1,CelebDF,celeb_id59,train
vid_000649_13_04__walking_down_street_outside_angry__00T3UYOR,1,DFD,dfd_11,train
vid_009366_id7_id10_0004,1,CelebDF,celeb_id59,train
vid_003413_04__talking_against_wall,0,DFD,dfd_11,train
vid_002684_21_09__hugging_happy__Z8H2TRCI,1,DFD,dfd_11,train
vid_006206_id33_id28_0009,1,CelebDF,celeb_id59,train
vid_006894_id16_id2_0003,1,CelebDF,celeb_id59,train
vid_001254_06_18__walking_down_indoor_hall_disgust__DEA1TCLN,1,DFD,dfd_11,train
vid_003620_00231,0,CelebDF,yt_00231,train
vid_001768_14_18__walking_and_outside_surprised__0YRBHIKG,1,DFD,dfd_11,train
vid_006133_id9_id6_0006,1,CelebDF,celeb_id59,train
vid_007411_id20_id32_0003,1,CelebDF,celeb_id59,train
vid_009628_id23_id35_0005,1,CelebDF,celeb_id59,train
vid_003330_24__podium_speech_happy,0,DFD,dfd_10,val
vid_004526_id40_id45_0009,1,CelebDF,celeb_id39,test
vid_000799_10_23__talking_against_wall__W02WYPCX,1,DFD,dfd_10,val
vid_005556_id23_id28_0007,1,CelebDF,celeb_id59,train
vid_000269_26_13__secret_conversation__XRS5W2NC,1,DFD,dfd_11,train
vid_006670_id53_id50_0000,1,CelebDF,celeb_id49,val
vid_009548_id2_id1_0000,1,CelebDF,celeb_id59,train
vid_008067_id43_id44_0004,1,CelebDF,celeb_id39,test
vid_009173_id3_id23_0000,1,CelebDF,celeb_id59,train
vid_001230_07_02__talking_angry_couch__1VMZUH1W,1,DFD,dfd_11,train
vid_005136_id59_id60_0001,1,CelebDF,celeb_id59,train
vid_005296_id4_id6_0006,1,CelebDF,celeb_id59,train
vid_004674_id7_id13_0001,1,CelebDF,celeb_id59,train
vid_001770_09_02__outside_talking_still_laughing__9TDCEK1Q,1,DFD,dfd_11,train
vid_009329_id60_id61_0001,1,CelebDF,celeb_id59,train
vid_008864_id26_id16_0009,1,CelebDF,celeb_id59,train
vid_005978_id16_id6_0002,1,CelebDF,celeb_id59,train
vid_002758_28_08__kitchen_pan__GQN9WHLD,1,DFD,dfd_05,test
vid_003186_19__outside_talking_still_laughing,0,DFD,dfd_10,val
vid_002747_01_11__secret_conversation__4OJNJLOO,1,DFD,dfd_11,train
vid_003709_00031,0,CelebDF,yt_00031,train
vid_009481_id57_id56_0004,1,CelebDF,celeb_id49,val
vid_003041_08_17__podium_speech_happy__QOX5NWIJ,1,DFD,dfd_05,test
vid_009048_id2_id3_0009,1,CelebDF,celeb_id59,train
vid_003871_id1_0001,0,CelebDF,celeb_id59,train
vid_005040_id23_id34_0002,1,CelebDF,celeb_id59,train
vid_004045_id24_0007,0,CelebDF,celeb_id59,train
vid_008916_id21_id35_0006,1,CelebDF,celeb_id59,train
vid_005338_id34_id31_0008,1,CelebDF,celeb_id59,train
vid_005732_id46_id39_0003,1,CelebDF,celeb_id39,test
vid_001264_15_02__podium_speech_happy__TSRK8QS4,1,DFD,dfd_11,train
vid_006555_id21_id26_0009,1,CelebDF,celeb_id59,train
vid_000241_02_06__walking_down_street_outside_angry__MKZTXQ2T,1,DFD,dfd_11,train
vid_005860_id4_id9_0004,1,CelebDF,celeb_id59,train
vid_007241_id35_id37_0001,1,CelebDF,celeb_id59,train
vid_008593_id20_id1_0006,1,CelebDF,celeb_id59,train
vid_007503_id48_id45_0007,1,CelebDF,celeb_id39,test
vid_002688_02_09__hugging_happy__HIH8YA82,1,DFD,dfd_11,train
vid_001231_18_14__exit_phone_room__0YRBHIKG,1,DFD,dfd_11,train
vid_004130_id0_0008,0,CelebDF,celeb_id59,train
vid_008778_id24_id27_0002,1,CelebDF,celeb_id59,train
vid_006503_id23_id1_0009,1,CelebDF,celeb_id59,train
vid_002113_03_07__talking_against_wall__PWXXULHR,1,DFD,dfd_11,train
vid_005086_id53_id58_0006,1,CelebDF,celeb_id49,val
vid_009620_id29_id38_0004,1,CelebDF,celeb_id59,train
vid_005615_id27_id22_0001,1,CelebDF,celeb_id59,train
vid_009378_id30_id34_0004,1,CelebDF,celeb_id59,train
vid_009574_id20_id0_0006,1,CelebDF,celeb_id59,train
vid_004147_id29_0003,0,CelebDF,celeb_id59,train
vid_003883_id2_0001,0,CelebDF,celeb_id59,train
vid_003190_15__kitchen_still,0,DFD,dfd_11,train
vid_006838_id26_id9_0003,1,CelebDF,celeb_id59,train
vid_000967_13_03__walking_down_indoor_hall_disgust__GBYWJW06,1,DFD,dfd_11,train
vid_001434_24_10__walking_down_street_outside_angry__356HPS7R,1,DFD,dfd_10,val
vid_005375_id2_id35_0000,1,CelebDF,celeb_id59,train
vid_001232_06_26__walking_outside_cafe_disgusted__L5BVR5L9,1,DFD,dfd_11,train
vid_000538_12_14__walk_down_hall_angry__Z7EWFA0P,1,DFD,dfd_11,train
vid_007482_id37_id29_0002,1,CelebDF,celeb_id59,train
vid_005154_id16_id2_0004,1,CelebDF,celeb_id59,train
vid_004388_id3_id26_0002,1,CelebDF,celeb_id59,train
vid_006534_id40_id48_0004,1,CelebDF,celeb_id39,test
vid_005957_id31_id23_0005,1,CelebDF,celeb_id59,train
vid_007114_id6_id31_0006,1,CelebDF,celeb_id59,train
vid_001085_03_27__walk_down_hall_angry__KWGI1LSZ,1,DFD,dfd_11,train
vid_002422_26_14__walk_down_hall_angry__ILLP29ZH,1,DFD,dfd_11,train
vid_002908_13_26__podium_speech_happy__1ZRIYSSU,1,DFD,dfd_11,train
vid_004232_id27_0002,0,CelebDF,celeb_id59,train
vid_002440_14_20__exit_phone_room__B014BKVO,1,DFD,dfd_11,train
vid_000944_23_10__talking_against_wall__W02WYPCX,1,DFD,dfd_10,val
vid_005118_id26_id27_0001,1,CelebDF,celeb_id59,train
vid_005692_id47_id42_0002,1,CelebDF,celeb_id39,test
vid_001577_02_06__walk_down_hall_angry__MKZTXQ2T,1,DFD,dfd_11,train
vid_004818_id3_id4_0005,1,CelebDF,celeb_id59,train
vid_008273_id33_id31_0002,1,CelebDF,celeb_id59,train
vid_004068_id51_0003,0,CelebDF,celeb_id49,val
vid_003967_id3_0002,0,CelebDF,celeb_id59,train
vid_007370_id28_id26_0009,1,CelebDF,celeb_id59,train
vid_004670_id38_id37_0000,1,CelebDF,celeb_id59,train
vid_006274_id35_id2_0001,1,CelebDF,celeb_id59,train
vid_008707_id19_id28_0004,1,CelebDF,celeb_id59,train
vid_005100_id16_id23_0000,1,CelebDF,celeb_id59,train
vid_008505_id0_id3_0005,1,CelebDF,celeb_id59,train
vid_009586_id34_id30_0003,1,CelebDF,celeb_id59,train
vid_001187_12_13__walking_and_outside_surprised__SIA5P4HL,1,DFD,dfd_11,train
vid_002786_01_15__outside_talking_pan_laughing__02HILKYO,1,DFD,dfd_11,train
vid_007831_id34_id29_0001,1,CelebDF,celeb_id59,train
vid_005521_id59_id61_0004,1,CelebDF,celeb_id59,train
vid_002619_03_11__talking_against_wall__P08VGHTA,1,DFD,dfd_11,train
vid_003872_id46_0002,0,CelebDF,celeb_id39,test
vid_009172_id49_id55_0009,1,CelebDF,celeb_id49,val
vid_007695_id20_id33_0001,1,CelebDF,celeb_id59,train
vid_003158_02__talking_angry_couch,0,DFD,dfd_11,train
vid_007086_id26_id25_0009,1,CelebDF,celeb_id59,train
vid_003697_00150,0,CelebDF,yt_00150,train
vid_006713_id1_id26_0003,1,CelebDF,celeb_id59,train
vid_004051_id16_0000,0,CelebDF,celeb_id59,train
vid_007667_id29_id26_0006,1,CelebDF,celeb_id59,train
vid_009143_id57_id53_0007,1,CelebDF,celeb_id49,val
vid_006946_id31_id29_0007,1,CelebDF,celeb_id59,train
vid_003771_id36_0003,0,CelebDF,celeb_id36,train
vid_005488_id6_id28_0007,1,CelebDF,celeb_id59,train
vid_005817_id57_id58_0004,1,CelebDF,celeb_id49,val
vid_003962_id32_0003,0,CelebDF,celeb_id59,train
vid_000357_06_27__talking_angry_couch__JOG5PB18,1,DFD,dfd_11,train
vid_000939_03_13__outside_talking_still_laughing__GBYWJW06,1,DFD,dfd_11,train
vid_007893_id6_id30_0006,1,CelebDF,celeb_id59,train
vid_001198_07_06__exit_phone_room__NMGYPBXE,1,DFD,dfd_11,train
vid_000560_09_02__podium_speech_happy__HIH8YA82,1,DFD,dfd_11,train
vid_001657_21_25__walking_down_street_outside_angry__NFBISHIN,1,DFD,dfd_11,train
vid_006055_id23_id28_0006,1,CelebDF,celeb_id59,train
vid_001717_02_06__exit_phone_room__3J3BHSHI,1,DFD,dfd_11,train
vid_002663_07_03__walking_outside_cafe_disgusted__6PHZRQ4H,1,DFD,dfd_11,train
vid_005954_id52_id58_0003,1,CelebDF,celeb_id49,val
vid_007079_id9_id17_0006,1,CelebDF,celeb_id59,train
vid_000320_25_02__secret_conversation__Z7FQ69VP,1,DFD,dfd_11,train
vid_007585_id31_id28_0005,1,CelebDF,celeb_id59,train
vid_000515_01_03__talking_against_wall__JZUXXFRB,1,DFD,dfd_11,train
vid_007525_id33_id21_0007,1,CelebDF,celeb_id59,train
vid_002990_20_01__outside_talking_still_laughing__FW94AIMJ,1,DFD,dfd_11,train
vid_009167_id49_id55_0003,1,CelebDF,celeb_id49,val
vid_001056_11_13__talking_against_wall__61T622EK,1,DFD,dfd_11,train
vid_001805_20_09__walk_down_hall_angry__RAGUKRMK,1,DFD,dfd_11,train
vid_005558_id34_id30_0007,1,CelebDF,celeb_id59,train
vid_001002_01_02__meeting_serious__YVGY8LOK,1,DFD,dfd_11,train
vid_008545_id9_id17_0008,1,CelebDF,celeb_id59,train
vid_004702_id2_id23_0009,1,CelebDF,celeb_id59,train
vid_003832_id34_0009,0,CelebDF,celeb_id59,train
vid_003179_19__walking_down_street_outside_angry,0,DFD,dfd_10,val
vid_005845_id16_id28_0005,1,CelebDF,celeb_id59,train
vid_007453_id28_id35_0005,1,CelebDF,celeb_id59,train
vid_008005_id19_id26_0006,1,CelebDF,celeb_id59,train
vid_009644_id52_id54_0004,1,CelebDF,celeb_id49,val
vid_000182_02_15__talking_against_wall__QYSDT9SO,1,DFD,dfd_11,train
vid_009275_id39_id48_0000,1,CelebDF,celeb_id39,test
vid_007520_id32_id34_0000,1,CelebDF,celeb_id59,train
vid_007043_id53_id50_0005,1,CelebDF,celeb_id49,val
vid_003164_11__exit_phone_room,0,DFD,dfd_11,train
vid_001739_27_25__talking_angry_couch__GNIMW95Z,1,DFD,dfd_11,train
vid_008965_id21_id0_0009,1,CelebDF,celeb_id59,train
vid_000553_04_07__outside_talking_still_laughing__XRK7FGZX,1,DFD,dfd_11,train
vid_008382_id47_id43_0006,1,CelebDF,celeb_id39,test
vid_009005_id13_id7_0007,1,CelebDF,celeb_id59,train
vid_000164_15_14__talking_against_wall__4SO1CSAM,1,DFD,dfd_11,train
vid_007135_id50_id49_0001,1,CelebDF,celeb_id49,val
vid_007934_id55_id54_0005,1,CelebDF,celeb_id49,val
vid_001796_06_03__kitchen_pan__1IXGY2FK,1,DFD,dfd_11,train
vid_007390_id23_id3_0009,1,CelebDF,celeb_id59,train
vid_004105_id40_0006,0,CelebDF,celeb_id39,test
vid_006226_id37_id1_0004,1,CelebDF,celeb_id59,train
vid_001454_18_11__podium_speech_happy__DBSWZLXL,1,DFD,dfd_11,train
vid_004850_id24_id23_0000,1,CelebDF,celeb_id59,train
vid_009070_id24_id28_0007,1,CelebDF,celeb_id59,train
vid_008644_id37_id29_0006,1,CelebDF,celeb_id59,train
vid_002785_26_20__kitchen_pan__34DJQS3E,1,DFD,dfd_11,train
vid_002283_02_01__walking_outside_cafe_disgusted__YVGY8LOK,1,DFD,dfd_11,train
vid_004600_id25_id22_0002,1,CelebDF,celeb_id59,train
vid_009069_id32_id35_0006,1,CelebDF,celeb_id59,train
vid_006520_id32_id33_0007,1,CelebDF,celeb_id59,train
vid_000016_03_18__talking_angry_couch__22UBC0BS,1,DFD,dfd_11,train
vid_006961_id23_id34_0000,1,CelebDF,celeb_id59,train
vid_008013_id2_id17_0001,1,CelebDF,celeb_id59,train
vid_007084_id19_id23_0005,1,CelebDF,celeb_id59,train
vid_009943_id25_id22_0003,1,CelebDF,celeb_id59,train
vid_003402_19__podium_speech_happy,0,DFD,dfd_10,val
vid_009952_id21_id27_0008,1,CelebDF,celeb_id59,train
vid_004986_id28_id35_0009,1,CelebDF,celeb_id59,train
vid_005394_id26_id2_0003,1,CelebDF,celeb_id59,train
vid_004673_id31_id28_0008,1,CelebDF,celeb_id59,train
vid_004620_id35_id26_0001,1,CelebDF,celeb_id59,train
vid_004308_id42_0004,0,CelebDF,celeb_id39,test
vid_007783_id30_id38_0001,1,CelebDF,celeb_id59,train
vid_008597_id52_id57_0004,1,CelebDF,celeb_id49,val
vid_000956_05_17__kitchen_pan__M3H96PDQ,1,DFD,dfd_05,test
vid_000930_17_16__hugging_happy__S7UMSIQV,1,DFD,dfd_05,test
