name,video_id,label,method
FaceForensics++_C23/DeepFakeDetection/21_07__walking_down_street_outside_angry__MKU99DVX.mp4,ffpp_DeepFakeDetection_21_07__walking_down_street_outside_angry__MKU99DVX,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_09__hugging_happy__O9ER29Z6.mp4,ffpp_DeepFakeDetection_21_09__hugging_happy__O9ER29Z6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_09__kitchen_pan__Z8H2TRCI.mp4,ffpp_DeepFakeDetection_21_09__kitchen_pan__Z8H2TRCI,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_09__kitchen_still__LBQF8ZN1.mp4,ffpp_DeepFakeDetection_21_09__kitchen_still__LBQF8ZN1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_09__outside_talking_still_laughing__O9ER29Z6.mp4,ffpp_DeepFakeDetection_21_09__outside_talking_still_laughing__O9ER29Z6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_09__talking_against_wall__JEELOMN2.mp4,ffpp_DeepFakeDetection_21_09__talking_against_wall__JEELOMN2,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_09__talking_against_wall__LBQF8ZN1.mp4,ffpp_DeepFakeDetection_21_09__talking_against_wall__LBQF8ZN1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_09__walking_down_street_outside_angry__JEELOMN2.mp4,ffpp_DeepFakeDetection_21_09__walking_down_street_outside_angry__JEELOMN2,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_09__walking_outside_cafe_disgusted__J7SQKGUR.mp4,ffpp_DeepFakeDetection_21_09__walking_outside_cafe_disgusted__J7SQKGUR,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_09__walking_outside_cafe_disgusted__JEELOMN2.mp4,ffpp_DeepFakeDetection_21_09__walking_outside_cafe_disgusted__JEELOMN2,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_09__walking_outside_cafe_disgusted__Z8H2TRCI.mp4,ffpp_DeepFakeDetection_21_09__walking_outside_cafe_disgusted__Z8H2TRCI,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_11__podium_speech_happy__T7DK03O1.mp4,ffpp_DeepFakeDetection_21_11__podium_speech_happy__T7DK03O1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_11__walking_down_indoor_hall_disgust__T7DK03O1.mp4,ffpp_DeepFakeDetection_21_11__walking_down_indoor_hall_disgust__T7DK03O1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_11__walking_down_street_outside_angry__USLHUQDI.mp4,ffpp_DeepFakeDetection_21_11__walking_down_street_outside_angry__USLHUQDI,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_11__walking_outside_cafe_disgusted__T7DK03O1.mp4,ffpp_DeepFakeDetection_21_11__walking_outside_cafe_disgusted__T7DK03O1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_14__exit_phone_room__IRKML4J0.mp4,ffpp_DeepFakeDetection_21_14__exit_phone_room__IRKML4J0,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_14__hugging_happy__N0WM4GSV.mp4,ffpp_DeepFakeDetection_21_14__hugging_happy__N0WM4GSV,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_14__kitchen_still__IRKML4J0.mp4,ffpp_DeepFakeDetection_21_14__kitchen_still__IRKML4J0,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_14__podium_speech_happy__N0WM4GSV.mp4,ffpp_DeepFakeDetection_21_14__podium_speech_happy__N0WM4GSV,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_15__kitchen_pan__87WSBJP3.mp4,ffpp_DeepFakeDetection_21_15__kitchen_pan__87WSBJP3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_15__outside_talking_pan_laughing__87WSBJP3.mp4,ffpp_DeepFakeDetection_21_15__outside_talking_pan_laughing__87WSBJP3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_15__walking_down_indoor_hall_disgust__87WSBJP3.mp4,ffpp_DeepFakeDetection_21_15__walking_down_indoor_hall_disgust__87WSBJP3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_15__walking_outside_cafe_disgusted__87WSBJP3.mp4,ffpp_DeepFakeDetection_21_15__walking_outside_cafe_disgusted__87WSBJP3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_18__walking_down_indoor_hall_disgust__PQFTWVRQ.mp4,ffpp_DeepFakeDetection_21_18__walking_down_indoor_hall_disgust__PQFTWVRQ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_25__walk_down_hall_angry__NFBISHIN.mp4,ffpp_DeepFakeDetection_21_25__walk_down_hall_angry__NFBISHIN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/21_25__walking_down_street_outside_angry__NFBISHIN.mp4,ffpp_DeepFakeDetection_21_25__walking_down_street_outside_angry__NFBISHIN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_10__exit_phone_room__8YQ2EUQP.mp4,ffpp_DeepFakeDetection_22_10__exit_phone_room__8YQ2EUQP,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_10__outside_talking_pan_laughing__8YQ2EUQP.mp4,ffpp_DeepFakeDetection_22_10__outside_talking_pan_laughing__8YQ2EUQP,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_10__walk_down_hall_angry__FY7YI0AJ.mp4,ffpp_DeepFakeDetection_22_10__walk_down_hall_angry__FY7YI0AJ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_10__walking_and_outside_surprised__C1U7OY5M.mp4,ffpp_DeepFakeDetection_22_10__walking_and_outside_surprised__C1U7OY5M,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_19__walk_down_hall_angry__VK6BF5NV.mp4,ffpp_DeepFakeDetection_22_19__walk_down_hall_angry__VK6BF5NV,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_23__exit_phone_room__X2ZN5Q31.mp4,ffpp_DeepFakeDetection_22_23__exit_phone_room__X2ZN5Q31,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_23__kitchen_pan__TU7RHG0S.mp4,ffpp_DeepFakeDetection_22_23__kitchen_pan__TU7RHG0S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_23__outside_talking_pan_laughing__J671JKCH.mp4,ffpp_DeepFakeDetection_22_23__outside_talking_pan_laughing__J671JKCH,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_23__outside_talking_pan_laughing__TU7RHG0S.mp4,ffpp_DeepFakeDetection_22_23__outside_talking_pan_laughing__TU7RHG0S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_23__outside_talking_still_laughing__10R2HRAU.mp4,ffpp_DeepFakeDetection_22_23__outside_talking_still_laughing__10R2HRAU,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_23__outside_talking_still_laughing__W9MT3Q5K.mp4,ffpp_DeepFakeDetection_22_23__outside_talking_still_laughing__W9MT3Q5K,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_23__walking_and_outside_surprised__NUTQ0HJ5.mp4,ffpp_DeepFakeDetection_22_23__walking_and_outside_surprised__NUTQ0HJ5,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_24__kitchen_pan__XL557XC6.mp4,ffpp_DeepFakeDetection_22_24__kitchen_pan__XL557XC6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_24__outside_talking_still_laughing__XL557XC6.mp4,ffpp_DeepFakeDetection_22_24__outside_talking_still_laughing__XL557XC6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_24__walking_and_outside_surprised__7E3GY85F.mp4,ffpp_DeepFakeDetection_22_24__walking_and_outside_surprised__7E3GY85F,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_24__walking_and_outside_surprised__XL557XC6.mp4,ffpp_DeepFakeDetection_22_24__walking_and_outside_surprised__XL557XC6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_24__walking_down_street_outside_angry__7E3GY85F.mp4,ffpp_DeepFakeDetection_22_24__walking_down_street_outside_angry__7E3GY85F,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/22_24__walking_down_street_outside_angry__XL557XC6.mp4,ffpp_DeepFakeDetection_22_24__walking_down_street_outside_angry__XL557XC6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_10__outside_talking_pan_laughing__ZHJO34DY.mp4,ffpp_DeepFakeDetection_23_10__outside_talking_pan_laughing__ZHJO34DY,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_19__hugging_happy__H4SUVFTL.mp4,ffpp_DeepFakeDetection_23_19__hugging_happy__H4SUVFTL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_19__secret_conversation__H4SUVFTL.mp4,ffpp_DeepFakeDetection_23_19__secret_conversation__H4SUVFTL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_19__talking_angry_couch__WHQ1229T.mp4,ffpp_DeepFakeDetection_23_19__talking_angry_couch__WHQ1229T,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_19__walk_down_hall_angry__H4SUVFTL.mp4,ffpp_DeepFakeDetection_23_19__walk_down_hall_angry__H4SUVFTL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_19__walking_and_outside_surprised__F7U8UY7V.mp4,ffpp_DeepFakeDetection_23_19__walking_and_outside_surprised__F7U8UY7V,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_19__walking_and_outside_surprised__H4SUVFTL.mp4,ffpp_DeepFakeDetection_23_19__walking_and_outside_surprised__H4SUVFTL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_19__walking_down_indoor_hall_disgust__H4SUVFTL.mp4,ffpp_DeepFakeDetection_23_19__walking_down_indoor_hall_disgust__H4SUVFTL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_19__walking_outside_cafe_disgusted__WHQ1229T.mp4,ffpp_DeepFakeDetection_23_19__walking_outside_cafe_disgusted__WHQ1229T,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_22__kitchen_still__X2ZN5Q31.mp4,ffpp_DeepFakeDetection_23_22__kitchen_still__X2ZN5Q31,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_22__talking_against_wall__AKZRL2QD.mp4,ffpp_DeepFakeDetection_23_22__talking_against_wall__AKZRL2QD,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_22__walking_and_outside_surprised__J671JKCH.mp4,ffpp_DeepFakeDetection_23_22__walking_and_outside_surprised__J671JKCH,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_24__kitchen_pan__YR5OVD4S.mp4,ffpp_DeepFakeDetection_23_24__kitchen_pan__YR5OVD4S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_24__kitchen_still__YR5OVD4S.mp4,ffpp_DeepFakeDetection_23_24__kitchen_still__YR5OVD4S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_24__talking_angry_couch__MDSDXSNU.mp4,ffpp_DeepFakeDetection_23_24__talking_angry_couch__MDSDXSNU,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/23_24__talking_angry_couch__YR5OVD4S.mp4,ffpp_DeepFakeDetection_23_24__talking_angry_couch__YR5OVD4S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_10__walking_down_street_outside_angry__356HPS7R.mp4,ffpp_DeepFakeDetection_24_10__walking_down_street_outside_angry__356HPS7R,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__exit_phone_room__0ZFOV5ZE.mp4,ffpp_DeepFakeDetection_24_19__exit_phone_room__0ZFOV5ZE,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__exit_phone_room__QD5K7BP2.mp4,ffpp_DeepFakeDetection_24_19__exit_phone_room__QD5K7BP2,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__kitchen_pan__QD5K7BP2.mp4,ffpp_DeepFakeDetection_24_19__kitchen_pan__QD5K7BP2,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__outside_talking_pan_laughing__LVZNRK9S.mp4,ffpp_DeepFakeDetection_24_19__outside_talking_pan_laughing__LVZNRK9S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__outside_talking_still_laughing__NPZW2Z9L.mp4,ffpp_DeepFakeDetection_24_19__outside_talking_still_laughing__NPZW2Z9L,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__outside_talking_still_laughing__RKQTC50P.mp4,ffpp_DeepFakeDetection_24_19__outside_talking_still_laughing__RKQTC50P,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__secret_conversation__LVZNRK9S.mp4,ffpp_DeepFakeDetection_24_19__secret_conversation__LVZNRK9S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__secret_conversation__NPZW2Z9L.mp4,ffpp_DeepFakeDetection_24_19__secret_conversation__NPZW2Z9L,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__secret_conversation__QD5K7BP2.mp4,ffpp_DeepFakeDetection_24_19__secret_conversation__QD5K7BP2,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__talking_against_wall__QD5K7BP2.mp4,ffpp_DeepFakeDetection_24_19__talking_against_wall__QD5K7BP2,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__walk_down_hall_angry__OF8LF68K.mp4,ffpp_DeepFakeDetection_24_19__walk_down_hall_angry__OF8LF68K,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__walk_down_hall_angry__QD5K7BP2.mp4,ffpp_DeepFakeDetection_24_19__walk_down_hall_angry__QD5K7BP2,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__walking_down_street_outside_angry__GNHYZ84G.mp4,ffpp_DeepFakeDetection_24_19__walking_down_street_outside_angry__GNHYZ84G,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__walking_down_street_outside_angry__QD5K7BP2.mp4,ffpp_DeepFakeDetection_24_19__walking_down_street_outside_angry__QD5K7BP2,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__walking_outside_cafe_disgusted__GNHYZ84G.mp4,ffpp_DeepFakeDetection_24_19__walking_outside_cafe_disgusted__GNHYZ84G,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_19__walking_outside_cafe_disgusted__NPZW2Z9L.mp4,ffpp_DeepFakeDetection_24_19__walking_outside_cafe_disgusted__NPZW2Z9L,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_22__kitchen_pan__XL557XC6.mp4,ffpp_DeepFakeDetection_24_22__kitchen_pan__XL557XC6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_22__walk_down_hall_angry__7E3GY85F.mp4,ffpp_DeepFakeDetection_24_22__walk_down_hall_angry__7E3GY85F,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_22__walking_outside_cafe_disgusted__XL557XC6.mp4,ffpp_DeepFakeDetection_24_22__walking_outside_cafe_disgusted__XL557XC6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_23__kitchen_still__YR5OVD4S.mp4,ffpp_DeepFakeDetection_24_23__kitchen_still__YR5OVD4S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_23__outside_talking_still_laughing__YR5OVD4S.mp4,ffpp_DeepFakeDetection_24_23__outside_talking_still_laughing__YR5OVD4S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_23__podium_speech_happy__YR5OVD4S.mp4,ffpp_DeepFakeDetection_24_23__podium_speech_happy__YR5OVD4S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/24_23__walking_down_street_outside_angry__YR5OVD4S.mp4,ffpp_DeepFakeDetection_24_23__walking_down_street_outside_angry__YR5OVD4S,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_02__talking_against_wall__Z7FQ69VP.mp4,ffpp_DeepFakeDetection_25_02__talking_against_wall__Z7FQ69VP,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_02__walking_outside_cafe_disgusted__Z7FQ69VP.mp4,ffpp_DeepFakeDetection_25_02__walking_outside_cafe_disgusted__Z7FQ69VP,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_06__outside_talking_pan_laughing__MI9BDQ7M.mp4,ffpp_DeepFakeDetection_25_06__outside_talking_pan_laughing__MI9BDQ7M,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_06__outside_talking_still_laughing__MI9BDQ7M.mp4,ffpp_DeepFakeDetection_25_06__outside_talking_still_laughing__MI9BDQ7M,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_09__outside_talking_still_laughing__ODAQ7BZL.mp4,ffpp_DeepFakeDetection_25_09__outside_talking_still_laughing__ODAQ7BZL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_09__secret_conversation__ODAQ7BZL.mp4,ffpp_DeepFakeDetection_25_09__secret_conversation__ODAQ7BZL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_09__talking_against_wall__ODAQ7BZL.mp4,ffpp_DeepFakeDetection_25_09__talking_against_wall__ODAQ7BZL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_12__secret_conversation__0SA36BZ5.mp4,ffpp_DeepFakeDetection_25_12__secret_conversation__0SA36BZ5,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_12__secret_conversation__MA71PDNV.mp4,ffpp_DeepFakeDetection_25_12__secret_conversation__MA71PDNV,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_12__walking_down_street_outside_angry__MA71PDNV.mp4,ffpp_DeepFakeDetection_25_12__walking_down_street_outside_angry__MA71PDNV,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_15__walk_down_hall_angry__BXVA6VQB.mp4,ffpp_DeepFakeDetection_25_15__walk_down_hall_angry__BXVA6VQB,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_15__walking_down_street_outside_angry__FF95NMIQ.mp4,ffpp_DeepFakeDetection_25_15__walking_down_street_outside_angry__FF95NMIQ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_18__outside_talking_pan_laughing__SEGFKFJG.mp4,ffpp_DeepFakeDetection_25_18__outside_talking_pan_laughing__SEGFKFJG,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_18__talking_against_wall__SEGFKFJG.mp4,ffpp_DeepFakeDetection_25_18__talking_against_wall__SEGFKFJG,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_18__walk_down_hall_angry__AUC0HY5T.mp4,ffpp_DeepFakeDetection_25_18__walk_down_hall_angry__AUC0HY5T,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_20__outside_talking_still_laughing__NPM0ENKD.mp4,ffpp_DeepFakeDetection_25_20__outside_talking_still_laughing__NPM0ENKD,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_20__talking_against_wall__CYKLS79C.mp4,ffpp_DeepFakeDetection_25_20__talking_against_wall__CYKLS79C,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_20__talking_against_wall__MUS0X71T.mp4,ffpp_DeepFakeDetection_25_20__talking_against_wall__MUS0X71T,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_20__talking_against_wall__ZG0SRZOA.mp4,ffpp_DeepFakeDetection_25_20__talking_against_wall__ZG0SRZOA,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_20__walking_outside_cafe_disgusted__AMY6M1KL.mp4,ffpp_DeepFakeDetection_25_20__walking_outside_cafe_disgusted__AMY6M1KL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_20__walking_outside_cafe_disgusted__RSCD7KXO.mp4,ffpp_DeepFakeDetection_25_20__walking_outside_cafe_disgusted__RSCD7KXO,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_21__outside_talking_pan_laughing__2R46UX3R.mp4,ffpp_DeepFakeDetection_25_21__outside_talking_pan_laughing__2R46UX3R,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_21__talking_against_wall__NFBISHIN.mp4,ffpp_DeepFakeDetection_25_21__talking_against_wall__NFBISHIN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_21__walking_outside_cafe_disgusted__2R46UX3R.mp4,ffpp_DeepFakeDetection_25_21__walking_outside_cafe_disgusted__2R46UX3R,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_26__exit_phone_room__7ZRKCFMS.mp4,ffpp_DeepFakeDetection_25_26__exit_phone_room__7ZRKCFMS,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_26__outside_talking_still_laughing__0UFFR3U1.mp4,ffpp_DeepFakeDetection_25_26__outside_talking_still_laughing__0UFFR3U1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_26__podium_speech_happy__PQ41U3IJ.mp4,ffpp_DeepFakeDetection_25_26__podium_speech_happy__PQ41U3IJ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_26__walking_outside_cafe_disgusted__7ZRKCFMS.mp4,ffpp_DeepFakeDetection_25_26__walking_outside_cafe_disgusted__7ZRKCFMS,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_27__outside_talking_pan_laughing__1KU29EUL.mp4,ffpp_DeepFakeDetection_25_27__outside_talking_pan_laughing__1KU29EUL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_27__outside_talking_pan_laughing__GNIMW95Z.mp4,ffpp_DeepFakeDetection_25_27__outside_talking_pan_laughing__GNIMW95Z,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_27__talking_against_wall__ZTV6TUQ9.mp4,ffpp_DeepFakeDetection_25_27__talking_against_wall__ZTV6TUQ9,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/25_27__walk_down_hall_angry__1KU29EUL.mp4,ffpp_DeepFakeDetection_25_27__walk_down_hall_angry__1KU29EUL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_01__secret_conversation__BTVMWLG6.mp4,ffpp_DeepFakeDetection_26_01__secret_conversation__BTVMWLG6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_03__kitchen_pan__WBSXBL82.mp4,ffpp_DeepFakeDetection_26_03__kitchen_pan__WBSXBL82,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_03__talking_angry_couch__WBSXBL82.mp4,ffpp_DeepFakeDetection_26_03__talking_angry_couch__WBSXBL82,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_03__walk_down_hall_angry__WBSXBL82.mp4,ffpp_DeepFakeDetection_26_03__walk_down_hall_angry__WBSXBL82,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_04__kitchen_still__WX836VLY.mp4,ffpp_DeepFakeDetection_26_04__kitchen_still__WX836VLY,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_04__outside_talking_still_laughing__WX836VLY.mp4,ffpp_DeepFakeDetection_26_04__outside_talking_still_laughing__WX836VLY,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_04__talking_against_wall__WX836VLY.mp4,ffpp_DeepFakeDetection_26_04__talking_against_wall__WX836VLY,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_04__walking_down_street_outside_angry__WX836VLY.mp4,ffpp_DeepFakeDetection_26_04__walking_down_street_outside_angry__WX836VLY,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_04__walking_outside_cafe_disgusted__MS2MLJP1.mp4,ffpp_DeepFakeDetection_26_04__walking_outside_cafe_disgusted__MS2MLJP1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_06__kitchen_still__L5BVR5L9.mp4,ffpp_DeepFakeDetection_26_06__kitchen_still__L5BVR5L9,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_06__podium_speech_happy__L5BVR5L9.mp4,ffpp_DeepFakeDetection_26_06__podium_speech_happy__L5BVR5L9,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_06__walk_down_hall_angry__L5BVR5L9.mp4,ffpp_DeepFakeDetection_26_06__walk_down_hall_angry__L5BVR5L9,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_07__kitchen_pan__FGNGC2GT.mp4,ffpp_DeepFakeDetection_26_07__kitchen_pan__FGNGC2GT,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_09__talking_against_wall__C3K20JOL.mp4,ffpp_DeepFakeDetection_26_09__talking_against_wall__C3K20JOL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_09__walk_down_hall_angry__XXGYLT82.mp4,ffpp_DeepFakeDetection_26_09__walk_down_hall_angry__XXGYLT82,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_11__outside_talking_pan_laughing__ALJ0OHNM.mp4,ffpp_DeepFakeDetection_26_11__outside_talking_pan_laughing__ALJ0OHNM,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_12__exit_phone_room__HEKDCIHW.mp4,ffpp_DeepFakeDetection_26_12__exit_phone_room__HEKDCIHW,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_12__outside_talking_still_laughing__FWFQ5YB8.mp4,ffpp_DeepFakeDetection_26_12__outside_talking_still_laughing__FWFQ5YB8,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_12__podium_speech_happy__BFBNM8FR.mp4,ffpp_DeepFakeDetection_26_12__podium_speech_happy__BFBNM8FR,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_12__walking_down_street_outside_angry__OVOQACG8.mp4,ffpp_DeepFakeDetection_26_12__walking_down_street_outside_angry__OVOQACG8,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_13__outside_talking_pan_laughing__WK3NZ3UV.mp4,ffpp_DeepFakeDetection_26_13__outside_talking_pan_laughing__WK3NZ3UV,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_13__podium_speech_happy__U5ELHUN5.mp4,ffpp_DeepFakeDetection_26_13__podium_speech_happy__U5ELHUN5,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_13__secret_conversation__XRS5W2NC.mp4,ffpp_DeepFakeDetection_26_13__secret_conversation__XRS5W2NC,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_14__kitchen_pan__SU8SAHTT.mp4,ffpp_DeepFakeDetection_26_14__kitchen_pan__SU8SAHTT,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/26_15__walk_down_hall_angry__JHMUZFIJ.mp4,ffpp_DeepFakeDetection_26_15__walk_down_hall_angry__JHMUZFIJ,1,DeepFakeDetection
